Step,Loss,Cost,Accuracy
2750,1.6462099915946484,1.6472099915946483,0.46
2755,2.129218996554018,2.1302189965540177,0.3
2760,1.362173213393768,1.363173213393768,0.58
2765,1.303356477346549,1.3043564773465488,0.51
2770,1.9233312747194484,1.9243312747194483,0.42
2775,1.2909367038512687,1.2919367038512686,0.53
2780,1.4730446046704815,1.4740446046704814,0.49
2785,1.2743687014052614,1.2753687014052613,0.52
2790,1.3646134010586466,1.3656134010586465,0.49
2795,1.409461370911581,1.410461370911581,0.53
2800,1.423170137207207,1.4241701372072069,0.53
2805,1.6141140803828418,1.6151140803828417,0.4
2810,1.575785026418551,1.5767850264185508,0.42
2815,1.4119328456571583,1.4129328456571582,0.44
2820,1.651994171161787,1.6529941711617868,0.42
2825,1.5466245192031343,1.5476245192031342,0.47
2830,1.3165235371802158,1.3175235371802156,0.52
2835,1.2596487759790616,1.2606487759790614,0.55
2840,1.6523459455901612,1.6533459455901611,0.43
2845,1.296257597290562,1.2972575972905618,0.53
2850,1.458035823020434,1.4590358230204339,0.52
2855,1.5279570900414372,1.528957090041437,0.44
2860,1.5091974667650028,1.5101974667650027,0.49
2865,1.2499750661004119,1.2509750661004118,0.51
2870,1.3672862949947442,1.368286294994744,0.53
